GeneID;Gene;Base mean;log2(FC);StdErr;Wald-Stats;P-value;P-adj;;;;;;;;;;;
ENSG00000257169;AC125612.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000257495;KRT73-AS1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000257579;AC007540.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000257649;METTL7AP1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258380;AL356805.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258397;BCAR1P1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258401;AL512361.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258423;OR7E105P;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258542;AC068831.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258580;AL136298.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258640;RPL21P5;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258771;BCAR1P2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258820;AF111167.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258823;AL160314.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258942;AL358332.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000258973;AL096870.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259162;AL355075.5;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259177;AC018946.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259195;AC021739.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259222;AC027088.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259229;AC026826.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259266;AC022523.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259369;AC009997.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259449;NIFKP8;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259461;ANP32BP3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259489;KRT18P47;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259532;AC009269.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259639;AC021351.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259658;AC027559.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000259782;AC008915.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260084;AC126773.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260157;AC233702.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260220;CCDC187;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260287;TBC1D3G;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260302;AP005482.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260378;AC109597.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260418;AL023284.4;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260420;LINC02182;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260467;AC018552.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260487;AC116348.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260558;AC018557.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260647;AC127537.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260727;SLC7A5P1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260862;AC099506.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260907;AC015818.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000260908;AC009093.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261191;AC013640.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261200;AC136944.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261392;AC087190.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261499;AC233699.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261630;AC007496.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261714;AC105137.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000261736;AC002551.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000262118;MTCO1P28;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000262810;AC090617.4;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263051;AC087501.3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263363;MIR5702;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263497;;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263667;AL035696.3;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263672;RN7SL750P;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263715;LINC02210-CRHR1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263893;AC080037.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000263914;MTND2P13;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264056;MIR5685;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264073;MIR3199-1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264275;RN7SL753P;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264316;MTCO3P13;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264371;MIR4425;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264505;;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264544;;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000264767;RN7SL237P;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265031;MIR1273E;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265140;MIR4301;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265204;AC090772.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265422;MIR4684;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265507;MIR4435-1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265531;FCGR1CP;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265533;AC114689.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265588;MIR5708;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265626;AC139085.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265641;MIR3929;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265882;RN7SL73P;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000265888;DSCAS;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266127;ZNF415P1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266185;RN7SL804P;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266318;MIR5692A1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266458;MIR4259;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266704;MIR4498;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266710;RN7SL48P;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266827;MIR3689E;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266837;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266979;LINC01180;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000266990;AC004528.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267204;LINC01782;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267245;AC008805.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267262;AC011444.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267508;ZNF285;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267550;AC022517.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267630;AC005758.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000267634;RPL7L1P5;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000268081;AC123912.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000268884;AC010323.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000268949;MRPS17P1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000269564;AC008753.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000269651;AC022146.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000269898;AC018695.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270072;AC090559.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270076;AF131215.7;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270244;AC104687.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270293;AC025588.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270369;AL591684.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270460;AC106900.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270495;AC008825.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270528;AC021171.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270576;AC005520.4;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270610;AL160191.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270789;AC135983.5;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000270989;AC139493.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271046;AL512631.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271131;PPIAP75;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271166;AL671309.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271332;AC023206.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271600;AP000942.4;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271697;AL049779.3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271716;AC022001.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000271893;AC064834.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000272134;AC103810.6;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000272221;AL645933.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000272417;AC034229.4;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000272506;AL357078.3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000272922;AC107294.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273388;AC005291.2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273396;LINC01396;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273433;AC004080.6;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273516;RF00003;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273558;AL512310.10;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273631;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273805;AC083805.3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273810;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273829;RF00017;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273941;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000273983;HIST1H3G;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000274033;AC006539.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000274159;AL133243.1;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000274197;RF00015;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000274253;AC138649.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000274319;RPSAP73;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275108;RF00066;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275139;AL133492.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275402;;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275453;MIR548O2;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275523;MIR6508;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275711;MIR6795;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275727;;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275785;AC015914.2;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000275878;RN7SL43P;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276105;RF01947;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276290;RBBP4P3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276400;VN1R9P;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276554;;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276746;RF00017;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276862;;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000276890;RF00017;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000277003;AC026468.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000277043;EEF1A1P42;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000277675;AC211486.5;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000277757;AL358394.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000277937;;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000278572;AL355877.3;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000278586;AC005088.1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000278589;ZACNP1;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000278883;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000279390;AF127577.6;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000279654;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280171;AC010329.5;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280345;AC092184.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280436;CR392039.5;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280598;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280763;;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280894;SNORA50D;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000280989;LINC00581;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000281001;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000281005;LINC00921;0,216052471;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000281227;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000281342;;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000281472;;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000281672;;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000282048;AL591742.2;0,211616254;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000282879;AC095038.3;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000282997;AL162456.1;0,252609522;-0,064139485;0,141081378;-0,454627575;0,649377193;NA;;;;;;;;;;;
ENSG00000256813;AP000777.3;1275,553223;-0,064097227;0,082384034;-0,778029728;0,436551488;0,579169558;;;;;;;;;;;
ENSG00000267138;AC005954.1;15,06330879;-0,064094625;0,381956406;-0,167806127;0,866735802;0,919275651;;;;;;;;;;;
ENSG00000275325;PDCD6IPP1;2,70743648;-0,063987993;0,316015447;-0,202483752;0,839538559;0,901154187;;;;;;;;;;;
ENSG00000279894;Z73965.1;6,281235232;-0,063980964;0,366216716;-0,174707929;0,861309137;0,915922184;;;;;;;;;;;
ENSG00000223476;VN1R42P;3,349108632;-0,063972603;0,329842702;-0,19394882;0,846215956;0,905585478;;;;;;;;;;;
ENSG00000267672;AC010632.2;2,558036389;-0,063924354;0,31115898;-0,205439528;0,83722874;0,899960383;;;;;;;;;;;
ENSG00000236031;AL591721.1;1,60603541;-0,063914581;0,275622016;-0,231892147;0,816621784;NA;;;;;;;;;;;
ENSG00000074603;DPP8;4241,633164;-0,063902647;0,058897314;-1,084984056;0,277928717;0,412105437;;;;;;;;;;;
ENSG00000163352;LENEP;2,58542891;-0,06389372;0,31150362;-0,205113894;0,837483142;0,900125415;;;;;;;;;;;
ENSG00000232732;AC097717.1;2,798191032;-0,063875768;0,313190821;-0,203951598;0,838391323;0,900559173;;;;;;;;;;;
ENSG00000262902;MTCO1P40;3,064224935;-0,063859226;0,306777194;-0,208161581;0,835102805;0,898577198;;;;;;;;;;;
ENSG00000104879;CKM;6,773426513;-0,063856668;0,379904691;-0,168086021;0,866515606;0,919187778;;;;;;;;;;;
ENSG00000185728;YTHDF3;6750,064521;-0,06379511;0,044835722;-1,422863464;0,154775739;0,258104189;;;;;;;;;;;
ENSG00000144451;SPAG16;873,8669764;-0,063714391;0,094845848;-0,671767843;0,501731503;0,639953895;;;;;;;;;;;
ENSG00000088808;PPP1R13B;1263,577039;-0,063663472;0,081525223;-0,78090521;0,434858248;0,577615531;;;;;;;;;;;
ENSG00000270292;AC079880.2;1,9215385;-0,063616201;0,288920993;-0,220185457;0,825726722;NA;;;;;;;;;;;
ENSG00000198744;MTCO3P12;125,9021854;-0,063603299;0,23998215;-0,265033455;0,790983689;0,868671585;;;;;;;;;;;
ENSG00000242791;AC117395.1;0,994360299;-0,063547974;0,198450479;-0,320220813;0,748800947;NA;;;;;;;;;;;
ENSG00000104695;PPP2CB;7754,961393;-0,063482822;0,047917254;-1,324842662;0,185223342;0,299042811;;;;;;;;;;;
ENSG00000137497;NUMA1;49435,98433;-0,063357488;0,049306062;-1,284983752;0,198797962;0,316341999;;;;;;;;;;;
ENSG00000143641;GALNT2;20295,74424;-0,063310202;0,041455939;-1,527168439;0,126719132;0,219153122;;;;;;;;;;;
ENSG00000089818;NECAP1;3395,081946;-0,063300509;0,05840098;-1,08389463;0,278411521;0,412684187;;;;;;;;;;;
ENSG00000166800;LDHAL6A;51,29126782;-0,063282898;0,316564141;-0,199905453;0,841554525;0,902797734;;;;;;;;;;;
ENSG00000179342;AC008267.1;1,649994937;-0,063265987;0,272021409;-0,232577234;0,816089707;NA;;;;;;;;;;;
ENSG00000118156;ZNF541;1,400953339;-0,063264805;0,235546631;-0,268587181;0,788247378;NA;;;;;;;;;;;
ENSG00000213071;LPAL2;466,8456966;-0,063243653;0,118708726;-0,5327633;0,594197442;0,71975862;;;;;;;;;;;
ENSG00000250948;AC091180.4;2,45471123;-0,063205532;0,321442652;-0,19663082;0,844116451;0,904624493;;;;;;;;;;;
ENSG00000186174;BCL9L;40827,13402;-0,063136126;0,047634357;-1,325432507;0,185027741;0,298888751;;;;;;;;;;;
